sample,amplicon,lwcn,classification
HMF000725,amplicon2,2234089.59522,Complex-non-cyclic
HMF000725,amplicon3,0,Linear
HMF000725,amplicon4,0,Linear
HMF000725,amplicon5,0,Linear
HMF000725,amplicon6,0,Linear
HMF000726,amplicon1,131618697.349,Cyclic
HMF000726,amplicon2,0,Linear
HMF000731,amplicon1,0,Linear
HMF000731,amplicon2,0,Linear
HMF000731,amplicon3,7411052.3146,Cyclic
HMF000731,amplicon4,137870.847962,Linear
HMF000731,amplicon5,62804.2915583,Linear
HMF000731,amplicon6,259714.120335,Linear
HMF000732,amplicon1,165990545.349,Cyclic
HMF000732,amplicon2,673512.81451,Cyclic
HMF000732,amplicon3,0,Linear
HMF000732,amplicon4,28361916.6964,Cyclic
HMF000733,amplicon1,0,Linear
HMF000733,amplicon2,0,Complex-non-cyclic
HMF000734,amplicon1,0,Complex-non-cyclic
HMF000734,amplicon2,70893614.4635,Cyclic
HMF000734,amplicon3,12657902.0867,Complex-non-cyclic
HMF000734,amplicon4,0,Linear
HMF000734,amplicon5,0,Linear
HMF000735,amplicon1,0,Complex-non-cyclic
HMF000735,amplicon2,53597.6093848,Linear
HMF000740,amplicon1,805734.09722,Cyclic
HMF000744,amplicon1,95361826.443,Cyclic
HMF000744,amplicon2,0,No-FSCNA
HMF000744,amplicon3,517686.617592,Complex-non-cyclic
HMF000744,amplicon4,0,Linear
HMF000744,amplicon5,0,Linear
HMF000744,amplicon6,0,No-FSCNA
HMF000747,amplicon1,60751.8884684,Linear
HMF000747,amplicon2,0,Linear
HMF000747,amplicon3,2458306.82464,Cyclic
HMF000747,amplicon4,8041975.49232,Complex-non-cyclic
HMF000748,amplicon1,1890527.9997,Cyclic
HMF000750,amplicon1,532778.602067,Complex-non-cyclic
HMF000752,amplicon1,2339697.6352,Cyclic
HMF000754,amplicon1,79474778.5865,Cyclic
HMF000754,amplicon2,20897115.9402,Cyclic
HMF000754,amplicon3,10268903.1006,Cyclic
HMF000754,amplicon4,0,Linear
HMF000754,amplicon5,32546040.3441,Cyclic
HMF000755,amplicon1,6171077.33635,Cyclic
HMF000755,amplicon2,256.438924809,Linear
HMF000755,amplicon3,0,Linear
HMF000756,amplicon1,21727350.6396,Cyclic
HMF000756,amplicon2,191994.480016,Cyclic
HMF000756,amplicon3,16497676.4049,Cyclic
HMF000758,amplicon1,0,No-FSCNA
HMF000758,amplicon2,1097778.97355,Complex-non-cyclic
HMF000758,amplicon3,0,Linear
HMF000758,amplicon4,0,Linear
HMF000758,amplicon5,0,Linear
HMF000758,amplicon6,1872810.93942,Cyclic
HMF000759,amplicon1,15912207.8463,Cyclic
HMF000759,amplicon2,0,Linear
HMF000759,amplicon3,73853.3010344,Cyclic
HMF000759,amplicon4,1124033.10865,Complex-non-cyclic
HMF000759,amplicon5,0,Linear
HMF000759,amplicon6,0,Linear
HMF000764,amplicon1,19965475.4542,Cyclic
HMF000764,amplicon2,0,Linear
HMF000765,amplicon1,5017598.39095,Cyclic
HMF000765,amplicon2,0,Linear
HMF000766,amplicon10,0,Linear
HMF000766,amplicon11,0,Linear
HMF000766,amplicon12,0,Linear
HMF000766,amplicon13,0,Linear
HMF000766,amplicon14,6295364.27124,Cyclic
HMF000766,amplicon15,501492.38276,Linear
HMF000766,amplicon16,851456.268053,Linear
HMF000766,amplicon17,0,Linear
HMF000766,amplicon18,401894.850316,Cyclic
HMF000766,amplicon1,0,Linear
HMF000766,amplicon2,0,Linear
HMF000766,amplicon3,0,Linear
HMF000766,amplicon4,690322.951466,Complex-non-cyclic
HMF000766,amplicon5,152901.072603,Linear
HMF000766,amplicon6,0,Linear
HMF000766,amplicon7,0,Linear
HMF000766,amplicon8,715935.944417,Cyclic
HMF000766,amplicon9,221425.913259,Cyclic
HMF000768,amplicon10,83685.4196741,No-FSCNA
HMF000768,amplicon11,0,Linear
HMF000768,amplicon12,0,No-FSCNA
HMF000768,amplicon13,0,Linear
HMF000768,amplicon14,135012.103762,Linear
HMF000768,amplicon15,0,No-FSCNA
HMF000768,amplicon16,0,No-FSCNA
HMF000768,amplicon17,656961.722218,Cyclic
HMF000768,amplicon18,900.230776086,Linear
HMF000768,amplicon19,0,No-FSCNA
HMF000768,amplicon1,19079762.1808,Cyclic
HMF000768,amplicon20,180376.68475,Linear
HMF000768,amplicon21,163888.027444,Linear
HMF000768,amplicon2,879644.898893,Cyclic
HMF000768,amplicon3,817003.566228,Linear
HMF000768,amplicon4,1909017.87299,Cyclic
HMF000768,amplicon5,0,No-FSCNA
HMF000768,amplicon6,0,Complex-non-cyclic
HMF000768,amplicon7,0,Linear
HMF000768,amplicon8,0,Linear
HMF000768,amplicon9,0,Linear
HMF000769,amplicon1,11854808.3046,Cyclic
HMF000770,amplicon1,25474116.9327,Cyclic
HMF000770,amplicon2,0,No-FSCNA
HMF000773,amplicon1,0,Linear
HMF000773,amplicon2,32837.999193,Complex-non-cyclic
HMF000773,amplicon3,0,No-FSCNA
HMF000773,amplicon4,0,Complex-non-cyclic
HMF000773,amplicon5,0,Linear
HMF000774,amplicon10,0,Linear
HMF000774,amplicon11,704215.54651,Cyclic
HMF000774,amplicon12,400.478403564,Complex-non-cyclic
HMF000774,amplicon13,743590.668971,Complex-non-cyclic
HMF000774,amplicon14,169750.266697,Linear
HMF000774,amplicon15,378063.240661,Linear
HMF000774,amplicon16,126080.073855,No-FSCNA
HMF000774,amplicon17,0,No-FSCNA
HMF000774,amplicon18,84.4696072992,Complex-non-cyclic
HMF000774,amplicon19,294044.926174,Linear
HMF000774,amplicon1,0,No-FSCNA
HMF000774,amplicon20,0,No-FSCNA
HMF000774,amplicon21,0,No-FSCNA
HMF000774,amplicon22,0,Linear
HMF000774,amplicon23,0,Linear
HMF000774,amplicon24,0,Linear
HMF000774,amplicon25,0,Linear
HMF000774,amplicon26,0,Linear
HMF000774,amplicon27,1040.75157269,No-FSCNA
HMF000774,amplicon2,3224.41600593,Linear
HMF000774,amplicon3,0,Linear
HMF000774,amplicon4,456689.003532,Cyclic
HMF000774,amplicon5,0,No-FSCNA
HMF000774,amplicon6,626315.249299,Complex-non-cyclic
HMF000774,amplicon7,131520.055408,No-FSCNA
HMF000774,amplicon8,151740.302393,Linear
HMF000774,amplicon9,29891919.7349,Cyclic
HMF000776,amplicon1,0,Linear
HMF000776,amplicon2,92938.2309902,No-FSCNA
HMF000776,amplicon3,2922087.63315,Complex-non-cyclic
HMF000776,amplicon4,71913342.2184,Cyclic
HMF000776,amplicon5,0,Invalid
HMF000779,amplicon1,36984762.7835,Cyclic
HMF000781,amplicon1,249334.489182,Complex-non-cyclic
HMF000781,amplicon2,106422679.341,Cyclic
HMF000781,amplicon3,585865.749313,Linear
HMF000781,amplicon4,0,Linear
HMF000785,amplicon1,0,Linear
HMF000785,amplicon2,0,Linear
HMF000785,amplicon3,0,Linear
HMF000785,amplicon4,69542.0746143,Complex-non-cyclic
HMF000785,amplicon5,3747943.99974,Cyclic
HMF000785,amplicon6,0,Linear
HMF000789,amplicon1,0,Linear
HMF000789,amplicon2,71407049.4627,Cyclic
HMF000789,amplicon3,1419912.46627,Complex-non-cyclic
HMF000789,amplicon4,6281886.62073,Cyclic
HMF000789,amplicon5,0,Linear
HMF000789,amplicon6,0,Linear
HMF000793,amplicon1,0,No-FSCNA
HMF000793,amplicon2,0,No-FSCNA
HMF000793,amplicon3,186523.848641,No-FSCNA
HMF000793,amplicon4,0,No-FSCNA
HMF000799,amplicon1,9114770.28942,Cyclic
HMF000799,amplicon2,0,Linear
HMF000801,amplicon1,0,Linear
HMF000801,amplicon2,0,Linear
HMF000801,amplicon3,3816557.96145,Cyclic
HMF000802,amplicon1,0,Complex-non-cyclic
HMF000802,amplicon2,1196472.51631,Cyclic
HMF000802,amplicon3,14903028.9443,Cyclic
HMF000802,amplicon4,0,Linear
HMF000802,amplicon5,0,Linear
HMF000802,amplicon6,0,No-FSCNA
HMF000802,amplicon7,0,Linear
HMF000802,amplicon8,0,Linear
HMF000803,amplicon1,0,No-FSCNA
HMF000803,amplicon2,0,No-FSCNA
HMF000803,amplicon3,0,Complex-non-cyclic
HMF000807,amplicon10,0,Linear
HMF000807,amplicon11,0,Linear
HMF000807,amplicon12,0,No-FSCNA
HMF000807,amplicon1,120626862.834,Cyclic
HMF000807,amplicon2,0,Linear
HMF000807,amplicon3,553300.150964,Complex-non-cyclic
HMF000807,amplicon4,127327.217612,Linear
HMF000807,amplicon5,44707.5711729,Complex-non-cyclic
HMF000807,amplicon6,0,No-FSCNA
HMF000807,amplicon7,0,No-FSCNA
HMF000807,amplicon8,937111.212776,Cyclic
HMF000807,amplicon9,0,Linear
HMF000808,amplicon1,0,No-FSCNA
HMF000809,amplicon1,5720430.87719,Cyclic
HMF000809,amplicon2,23780382.5947,Complex-non-cyclic
HMF000809,amplicon3,0,Linear
HMF000809,amplicon4,2027229.92728,Complex-non-cyclic
HMF000810,amplicon1,4761103.64867,Cyclic
HMF000810,amplicon2,0,Linear
HMF000810,amplicon3,0,Linear
HMF000811,amplicon1,0,Linear
HMF000811,amplicon2,400365.947202,Cyclic
HMF000812,amplicon1,0,Linear
HMF000812,amplicon2,0,Complex-non-cyclic
HMF000812,amplicon3,0,No-FSCNA
HMF000812,amplicon4,0,Linear
HMF000812,amplicon5,404441.328347,Linear
HMF000816,amplicon1,1203114.19263,Complex-non-cyclic
HMF000817,amplicon1,34440269.2198,Cyclic
HMF000817,amplicon2,9080685.2343,Cyclic
HMF000817,amplicon3,0,Linear
HMF000817,amplicon4,5190866.25325,Cyclic
HMF000817,amplicon5,52301177.5748,Cyclic
HMF000817,amplicon6,0,Linear
HMF000817,amplicon7,0,Linear
HMF000817,amplicon8,0,Linear
HMF000818,amplicon1,289230.250123,Complex-non-cyclic
HMF000819,amplicon1,225286524.8,Cyclic
HMF000822,amplicon1,32611235.9256,Cyclic
HMF000822,amplicon2,0,Complex-non-cyclic
HMF000822,amplicon3,0,Linear
HMF000822,amplicon4,0,Complex-non-cyclic
HMF000822,amplicon5,0,Linear
HMF000823,amplicon1,0,Linear
HMF000824,amplicon1,18202014.2369,Cyclic
HMF000824,amplicon2,0,Invalid
HMF000824,amplicon3,6993185.25956,Cyclic
HMF000826,amplicon1,52268.4998525,Complex-non-cyclic
HMF000827,amplicon10,0,Linear
HMF000827,amplicon11,493569.823191,Linear
HMF000827,amplicon12,0,Linear
HMF000827,amplicon1,0,Linear
HMF000827,amplicon2,0,Linear
HMF000827,amplicon3,0,Linear
HMF000827,amplicon4,0,Linear
HMF000827,amplicon5,0,Linear
HMF000827,amplicon6,0,Linear
HMF000827,amplicon7,0,Linear
HMF000827,amplicon8,0,No-FSCNA
HMF000827,amplicon9,1704.85625244,Complex-non-cyclic
HMF000828,amplicon1,1943973.03888,Cyclic
HMF000828,amplicon2,287012.864971,Complex-non-cyclic
HMF000832,amplicon1,576968.407142,Cyclic
HMF000832,amplicon2,0,Linear
HMF000834,amplicon1,0,No-FSCNA
HMF000834,amplicon2,82870.2578542,Complex-non-cyclic
HMF000834,amplicon3,0,Complex-non-cyclic
HMF000834,amplicon4,0,Linear
HMF000834,amplicon5,77438653.281,Cyclic
HMF000835,amplicon1,71700890.3323,Cyclic
HMF000837,amplicon1,0,No-FSCNA
HMF000839,amplicon1,229994580.551,Cyclic
HMF000840,amplicon1,0,Linear
HMF000840,amplicon2,0,Linear
HMF000840,amplicon3,0,Complex-non-cyclic
HMF000840,amplicon4,0,Complex-non-cyclic
HMF000840,amplicon5,0,Linear
HMF000840,amplicon6,0,Complex-non-cyclic
HMF000840,amplicon7,0,Linear
HMF000840,amplicon8,0,Linear
HMF000842,amplicon1,10146989.5183,Cyclic
HMF000842,amplicon2,102411323.234,Cyclic
HMF000846,amplicon1,384690.424938,Cyclic
HMF000848,amplicon1,154358.195093,Cyclic
HMF000848,amplicon2,0,Complex-non-cyclic
HMF000848,amplicon3,0,Linear
HMF000849,amplicon1,0,Invalid
HMF000850,amplicon1,211.091623264,Linear
HMF000850,amplicon2,0,Linear
HMF000850,amplicon3,0,Cyclic
HMF000850,amplicon4,0,Linear
HMF000850,amplicon5,0,Linear
HMF000850,amplicon6,0,Linear
HMF000850,amplicon7,217978.76155,Cyclic
HMF000850,amplicon8,0,Linear
HMF000851,amplicon1,188.193488198,Complex-non-cyclic
HMF000851,amplicon2,40263.0024447,Complex-non-cyclic
HMF000851,amplicon3,4292.84931261,Linear
HMF000852,amplicon1,0,Linear
HMF000852,amplicon2,0,No-FSCNA
HMF000853,amplicon1,3172231.45033,Cyclic
HMF000853,amplicon2,1957612.89413,Cyclic
HMF000853,amplicon3,0,Linear
HMF000853,amplicon4,449995.618015,Complex-non-cyclic
HMF000853,amplicon5,0,Linear
HMF000853,amplicon6,0,Linear
HMF000853,amplicon7,0,Linear
HMF000855,amplicon1,0,Linear
HMF000855,amplicon2,0,Linear
HMF000855,amplicon3,0,Linear
HMF000856,amplicon1,0,Linear
HMF000857,amplicon1,0,No-FSCNA
HMF000857,amplicon2,1285.67089465,Complex-non-cyclic
HMF000857,amplicon3,9026940.37871,Complex-non-cyclic
HMF000857,amplicon4,0,No-FSCNA
HMF000857,amplicon5,0,No-FSCNA
HMF000857,amplicon6,0,Linear
HMF000857,amplicon7,0,No-FSCNA
HMF000857,amplicon8,0,No-FSCNA
HMF000857,amplicon9,0,No-FSCNA
HMF000860,amplicon1,13145513.7106,Complex-non-cyclic
HMF000865,amplicon1,3663.8223444,Complex-non-cyclic
HMF000865,amplicon2,0,Complex-non-cyclic
HMF000865,amplicon3,0,Linear
HMF000866,amplicon1,0,No-FSCNA
HMF000866,amplicon2,0,No-FSCNA
HMF000867,amplicon1,21135976.4424,Cyclic
HMF000867,amplicon2,483936.698513,Linear
HMF000867,amplicon3,0,Invalid
HMF000867,amplicon4,0,No-FSCNA
HMF000867,amplicon5,0,No-FSCNA
HMF000867,amplicon6,0,No-FSCNA
HMF000868,amplicon1,748954.815559,Complex-non-cyclic
HMF000868,amplicon2,0,No-FSCNA
HMF000868,amplicon3,1366288.61814,Complex-non-cyclic
HMF000868,amplicon4,0,Complex-non-cyclic
HMF000869,amplicon1,0,Linear
HMF000869,amplicon2,0,Linear
HMF000869,amplicon3,14952422.9174,Cyclic
HMF000873,amplicon1,7346266.20147,Cyclic
HMF000876,amplicon1,124867.572246,Cyclic
HMF000876,amplicon2,585715.144826,Linear
HMF000876,amplicon3,0,No-FSCNA
HMF000877,amplicon1,0,No-FSCNA
HMF000877,amplicon2,0,Complex-non-cyclic
HMF000878,amplicon1,3852857.48339,Complex-non-cyclic
HMF000879,amplicon1,0,Linear
HMF000881,amplicon1,0,No-FSCNA
HMF000883,amplicon1,37389022.5138,Cyclic
HMF000883,amplicon2,0,Complex-non-cyclic
HMF000883,amplicon3,0,Linear
HMF000883,amplicon4,0,Linear
HMF000883,amplicon5,708676.326907,Cyclic
HMF000883,amplicon6,18914453.0965,Cyclic
HMF000883,amplicon7,0,No-FSCNA
HMF000883,amplicon8,5677307.11637,Cyclic
HMF000884,amplicon1,0,No-FSCNA
HMF000885,amplicon1,0,Linear
HMF000886,amplicon1,139701657.249,Cyclic
HMF000887,amplicon1,0,Complex-non-cyclic
HMF000887,amplicon2,0,Linear
HMF000887,amplicon3,0,Linear
HMF000887,amplicon4,21216037.5352,Cyclic
HMF000887,amplicon5,0,No-FSCNA
HMF000889,amplicon1,372112.102414,Cyclic
HMF000889,amplicon2,0,No-FSCNA
HMF000889,amplicon3,0,Complex-non-cyclic
HMF000889,amplicon4,4525028.69158,Cyclic
HMF000892,amplicon1,0,Linear
HMF000892,amplicon2,15655502.5833,Cyclic
HMF000894,amplicon1,0,Linear
HMF000899,amplicon1,53741307.5788,Cyclic
HMF000899,amplicon2,0,Linear
HMF000899,amplicon3,150920465.436,Cyclic
HMF000899,amplicon4,0,Linear
HMF000901,amplicon1,0,Linear
HMF000902,amplicon1,296160.27806,Linear
HMF000902,amplicon2,0,Linear
HMF000903,amplicon1,100941.711437,Linear
HMF000907,amplicon1,65155129.8211,Cyclic
HMF000908,amplicon1,26454445.6318,Cyclic
HMF000909,amplicon1,0,No-FSCNA
HMF000911,amplicon1,808675.460517,Cyclic
HMF000911,amplicon2,926542.566681,No-FSCNA
HMF000912,amplicon1,0,Complex-non-cyclic
HMF000912,amplicon2,0,Linear
HMF000913,amplicon1,37186696.6557,Cyclic
HMF000914,amplicon1,57124714.3064,Cyclic
HMF000914,amplicon2,0,Linear
HMF000914,amplicon3,0,Linear
HMF000914,amplicon4,0,Linear
HMF000914,amplicon5,0,Linear
HMF000914,amplicon6,1833168.14483,Cyclic
HMF000915,amplicon1,0,Linear
HMF000915,amplicon2,5619506.51275,Cyclic
HMF000916,amplicon1,21785646.0842,Linear
HMF000917,amplicon1,0,Linear
HMF000917,amplicon2,717017.078383,Linear
HMF000917,amplicon3,0,Complex-non-cyclic
HMF000917,amplicon4,0,Linear
HMF000918,amplicon1,530.785887817,Linear
HMF000918,amplicon2,0,No-FSCNA
HMF000918,amplicon3,0,Linear
HMF000918,amplicon4,0,Linear
HMF000918,amplicon5,1248431.26629,Complex-non-cyclic
HMF000918,amplicon6,0,Linear
HMF000918,amplicon7,0,Linear
HMF000918,amplicon8,0,Linear
HMF000918,amplicon9,0,Linear
HMF000919,amplicon10,0,Linear
HMF000919,amplicon11,0,No-FSCNA
HMF000919,amplicon12,2441.58517179,Complex-non-cyclic
HMF000919,amplicon13,0,No-FSCNA
HMF000919,amplicon14,0,No-FSCNA
HMF000919,amplicon1,0,Linear
HMF000919,amplicon2,119002082.127,Cyclic
HMF000919,amplicon3,51020.064713,No-FSCNA
HMF000919,amplicon4,73626.7670141,Linear
HMF000919,amplicon5,69888.3405903,Linear
HMF000919,amplicon6,0,Complex-non-cyclic
HMF000919,amplicon7,0,No-FSCNA
HMF000919,amplicon8,240580.503776,Linear
HMF000919,amplicon9,0,Complex-non-cyclic
HMF000921,amplicon1,3450400.658,Cyclic
HMF000922,amplicon1,0,Linear
HMF000923,amplicon1,0,Linear
HMF000924,amplicon1,4497169.12513,Cyclic
HMF000924,amplicon2,95691.0203985,Complex-non-cyclic
HMF000924,amplicon3,41414.8256493,No-FSCNA
HMF000924,amplicon4,21113234.7963,Cyclic
HMF000925,amplicon1,34377932.6287,Cyclic
HMF000929,amplicon1,0,No-FSCNA
HMF000931,amplicon1,94965827.5595,Cyclic
HMF000932,amplicon1,1482566.2402,Cyclic
HMF000932,amplicon2,0,Linear
HMF000932,amplicon3,0,Linear
HMF000933,amplicon1,66002109.6967,Cyclic
HMF000933,amplicon2,2451.2131382,Complex-non-cyclic
HMF000935,amplicon1,21423.4287132,Complex-non-cyclic
HMF000937,amplicon10,0,Linear
HMF000937,amplicon1,0,Linear
HMF000937,amplicon2,54041.6154064,Linear
HMF000937,amplicon3,0,Complex-non-cyclic
HMF000937,amplicon4,0,Linear
HMF000937,amplicon5,53864.4448346,Complex-non-cyclic
HMF000937,amplicon6,520865.760202,Cyclic
HMF000937,amplicon7,0,Linear
HMF000937,amplicon8,480.628700967,Linear
HMF000937,amplicon9,409301.504007,Linear
HMF000938,amplicon1,1509398.38835,Linear
HMF000941,amplicon1,28389262.6932,Cyclic
HMF000941,amplicon2,0,Linear
HMF000942,amplicon1,0,Invalid
HMF000942,amplicon2,0,Complex-non-cyclic
HMF000950,amplicon1,49903687.4373,Cyclic
HMF000950,amplicon2,1993194.59949,Cyclic
HMF000950,amplicon3,876771.980519,Linear
HMF000951,amplicon1,52.1262396674,Linear
HMF000956,amplicon1,5258873.38711,Cyclic
HMF000956,amplicon2,32637.9602055,Linear
HMF000956,amplicon3,0,Linear
HMF000959,amplicon1,22426.2892618,Complex-non-cyclic
HMF000960,amplicon1,0,Complex-non-cyclic
HMF000962,amplicon1,52016499.2717,Cyclic
HMF000963,amplicon1,4988961.09021,Cyclic
HMF000963,amplicon2,0,No-FSCNA
HMF000964,amplicon1,17076.9428064,Complex-non-cyclic
HMF000964,amplicon2,0,Linear
HMF000964,amplicon3,0,Complex-non-cyclic
HMF000964,amplicon4,0,Linear
HMF000964,amplicon5,0,Complex-non-cyclic
HMF000965,amplicon1,0,Linear
HMF000965,amplicon2,29920496.6,Cyclic
HMF000965,amplicon3,0,Linear
HMF000965,amplicon4,1372.51746865,Linear
HMF000965,amplicon5,0,Complex-non-cyclic
HMF000965,amplicon6,0,Linear
HMF000965,amplicon7,0,Linear
HMF000966,amplicon1,9543365.46648,Cyclic
HMF000969,amplicon1,25403803.6066,Cyclic
HMF000975,amplicon1,16071.7883846,Complex-non-cyclic
HMF000976,amplicon1,18501960.5191,Complex-non-cyclic
HMF000980,amplicon1,0,Linear
HMF000982,amplicon10,0,Linear
HMF000982,amplicon1,60712.892408,Complex-non-cyclic
HMF000982,amplicon2,582515.883127,Linear
HMF000982,amplicon3,15255660.9084,Cyclic
HMF000982,amplicon4,0,Linear
HMF000982,amplicon5,89724.5861637,Complex-non-cyclic
HMF000982,amplicon6,0,Linear
HMF000982,amplicon7,2649463.53541,Cyclic
HMF000982,amplicon8,1562364.03161,Complex-non-cyclic
HMF000982,amplicon9,0,Linear
HMF000983,amplicon10,332827.326934,Linear
HMF000983,amplicon11,5340041.24204,Complex-non-cyclic
HMF000983,amplicon12,0,Linear
HMF000983,amplicon13,0,Linear
HMF000983,amplicon14,1002549.48747,Cyclic
HMF000983,amplicon15,0,No-FSCNA
HMF000983,amplicon16,499380.183753,Linear
HMF000983,amplicon17,1165316.27512,Cyclic
HMF000983,amplicon18,551172.373197,Linear
HMF000983,amplicon19,0,No-FSCNA
HMF000983,amplicon1,0,No-FSCNA
HMF000983,amplicon20,0,Cyclic
HMF000983,amplicon21,0,Complex-non-cyclic
HMF000983,amplicon22,209252.592695,Linear
HMF000983,amplicon23,0,Linear
HMF000983,amplicon24,581215.607362,Linear
HMF000983,amplicon25,425470.690297,Cyclic
HMF000983,amplicon26,381916.408168,Linear
HMF000983,amplicon27,0,Linear
HMF000983,amplicon28,0,No-FSCNA
HMF000983,amplicon29,278516.467517,Linear
HMF000983,amplicon2,0,Linear
HMF000983,amplicon30,326413.598047,Cyclic
HMF000983,amplicon31,18098956.7616,Cyclic
HMF000983,amplicon32,3664.44755055,Linear
HMF000983,amplicon33,0,Linear
HMF000983,amplicon34,0,No-FSCNA
HMF000983,amplicon35,350565.773482,Linear
HMF000983,amplicon36,0,Linear
HMF000983,amplicon37,0,Linear
HMF000983,amplicon38,236581.026328,Cyclic
HMF000983,amplicon39,896782.78461,Linear
HMF000983,amplicon3,0,Linear
HMF000983,amplicon40,0,Linear
HMF000983,amplicon41,0,No-FSCNA
HMF000983,amplicon42,0,No-FSCNA
HMF000983,amplicon4,0,No-FSCNA
HMF000983,amplicon5,0,Linear
HMF000983,amplicon6,111225.866292,Complex-non-cyclic
HMF000983,amplicon7,1108970.1038,Linear
HMF000983,amplicon8,1936712.9913,Complex-non-cyclic
HMF000983,amplicon9,0,Linear
HMF000984,amplicon1,20080962.8914,Cyclic
HMF000987,amplicon1,0,Linear
HMF000987,amplicon2,0,Linear
HMF000988,amplicon1,8015.57461454,Complex-non-cyclic
HMF000988,amplicon2,21244078.6793,Cyclic
HMF000988,amplicon3,0,Linear
HMF000989,amplicon1,0,Complex-non-cyclic
HMF000989,amplicon2,0,No-FSCNA
HMF000989,amplicon3,0,Linear
HMF000989,amplicon4,21434084.6191,Cyclic
HMF000989,amplicon5,0,Linear
HMF000989,amplicon6,16551350.9775,Cyclic
HMF000991,amplicon1,8393776.42218,Cyclic
HMF000991,amplicon2,0,Invalid
HMF000991,amplicon3,50189892.5283,Cyclic
HMF000991,amplicon4,0,No-FSCNA
HMF000991,amplicon5,0,Linear
HMF000991,amplicon6,0,Complex-non-cyclic
HMF000991,amplicon7,0,Linear
HMF000991,amplicon8,0,Linear
HMF000992,amplicon1,687986.979743,Complex-non-cyclic
HMF000992,amplicon2,0,Linear
HMF000992,amplicon3,0,Linear
HMF000992,amplicon4,0,Linear
HMF000996,amplicon1,34742.6541307,Complex-non-cyclic
HMF000996,amplicon2,0,Linear
HMF000996,amplicon3,0,Linear
HMF000996,amplicon4,0,Linear
HMF000996,amplicon5,1071238.33217,Linear
HMF000996,amplicon6,0,Linear
HMF000999,amplicon1,89419.867562,Complex-non-cyclic
HMF000999,amplicon2,0,Linear
HMF000999,amplicon3,5891673.47275,Cyclic
HMF000999,amplicon4,0,Linear
HMF000999,amplicon5,1516313.04656,Linear
HMF000999,amplicon6,0,Linear
HMF000999,amplicon7,1217913.27469,Complex-non-cyclic
HMF001000,amplicon1,486243.664948,Cyclic
HMF001000,amplicon2,0,No-FSCNA
HMF001003,amplicon1,12819022.6813,Complex-non-cyclic
HMF001003,amplicon2,8344296.44688,Cyclic
HMF001003,amplicon3,202700.124839,Complex-non-cyclic
HMF001003,amplicon4,0,Linear
HMF001003,amplicon5,0,Linear
HMF001003,amplicon6,0,Linear
HMF001003,amplicon7,0,Linear
HMF001003,amplicon8,110165.272829,Complex-non-cyclic
HMF001005,amplicon1,40448115.5587,Cyclic
HMF001005,amplicon2,25585907.432,Cyclic
HMF001005,amplicon3,4881327.80546,Cyclic
HMF001007,amplicon1,1847574.25275,Invalid
HMF001007,amplicon2,0,Linear
HMF001007,amplicon3,94615.5913697,No-FSCNA
HMF001009,amplicon1,0,Linear
HMF001009,amplicon2,0,Linear
HMF001009,amplicon3,0,Linear
HMF001009,amplicon4,0,Linear
HMF001009,amplicon5,0,Linear
HMF001009,amplicon6,0,Linear
HMF001009,amplicon7,63847411.2519,Cyclic
HMF001013,amplicon1,3801.28536414,Complex-non-cyclic
HMF001013,amplicon2,0,Linear
HMF001013,amplicon3,0,Linear
HMF001013,amplicon4,0,No-FSCNA
HMF001013,amplicon5,0,Linear
HMF001013,amplicon6,0,No-FSCNA
HMF001013,amplicon7,0,No-FSCNA
HMF001013,amplicon8,0,No-FSCNA
HMF001016,amplicon1,0,Linear
HMF001016,amplicon2,3277362.98154,Complex-non-cyclic
HMF001018,amplicon1,156059.230376,Cyclic
HMF001018,amplicon2,0,Linear
HMF001019,amplicon1,75497912.6773,Cyclic
HMF001019,amplicon2,0,Linear
HMF001019,amplicon3,0,Complex-non-cyclic
HMF001019,amplicon4,0,No-FSCNA
HMF001019,amplicon5,0,No-FSCNA
HMF001019,amplicon6,0,Linear
HMF001019,amplicon7,0,No-FSCNA
